source_id,university_slug,university_id,college_id,department_id,org_unit_id,college_name,department_name,source_level,source_name,list_url,base_url,list_item_selector,link_selector,title_selector,date_selector,detail_content_selector,detail_date_selector,notice_url_pattern,keywords,adapter,enabled
cau_001,cau,9,136,910,719,경영경제대학,경영학부,department,중앙대 경영학부,https://biz.cau.ac.kr/2016/sub06/sub06_01_list.php,https://biz.cau.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
cau_002,cau,9,136,509,720,경영경제대학,경제학부,department,중앙대 경제학부,https://econ.cau.ac.kr/news/notice/,https://econ.cau.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
cau_003,cau,9,136,511,721,경영경제대학,광고홍보학과,department,중앙대 광고홍보학과,https://iadpr.cau.ac.kr/fm/fm_1.php,https://iadpr.cau.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
cau_004,cau,9,136,512,722,경영경제대학,국제물류학과,department,중앙대 국제물류학과,https://log.cau.ac.kr/dm/dm_1.php,https://log.cau.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
cau_005,cau,9,136,508,723,경영경제대학,글로벌금융전공,department,중앙대 글로벌금융전공,https://biz.cau.ac.kr/2016/sub06/sub06_01_list.php,https://biz.cau.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
cau_006,cau,9,136,513,724,경영경제대학,산업보안학과,department,중앙대 산업보안학과,https://security.cau.ac.kr/board.htm?bbsid=notice,https://security.cau.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
cau_007,cau,9,136,510,725,경영경제대학,응용통계학과,department,중앙대 응용통계학과,https://stat.cau.ac.kr/notice/undergraduate,https://stat.cau.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
cau_008,cau,9,136,514,726,경영경제대학,지식경영학부,department,중앙대 지식경영학부,https://global.cau.ac.kr/kr/notice/notice.php,https://global.cau.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
cau_009,cau,9,138,519,731,공과대학,건설환경플랜트공학전공,department,중앙대 건설환경플랜트공학전공,https://civil.cau.ac.kr/?version=135&spkey=5b3a3e4874f80210e3b655253439c7e702c29894&module=true&PageAccess=main/board&brcode=notice01,https://civil.cau.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
cau_010,cau,9,138,911,732,공과대학,건축학부,department,중앙대 건축학부,http://archicau.com/wordpress/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/,http://archicau.com,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
cau_011,cau,9,138,524,733,공과대학,기계공학부,department,중앙대 기계공학부,https://me.cau.ac.kr/bbs/board.php?bo_table=sub5_1,https://me.cau.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
cau_012,cau,9,138,520,734,공과대학,도시시스템공학전공,department,중앙대 도시시스템공학전공,https://civil.cau.ac.kr/?version=135&spkey=5b3a3e4874f80210e3b655253439c7e702c29894&module=true&PageAccess=main/board&brcode=notice01,https://civil.cau.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
cau_013,cau,9,138,912,736,공과대학,에너지시스템공학부,department,중앙대 에너지시스템공학부,http://cauese.co.kr/%EC%BB%A4%EB%AE%A4%EB%8B%88%ED%8B%B0/?term=4,http://cauese.co.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
cau_014,cau,9,138,527,735,공과대학,발전전기전공,department,중앙대 발전전기전공,http://cauese.co.kr/%EC%BB%A4%EB%AE%A4%EB%8B%88%ED%8B%B0/?term=4,http://cauese.co.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
cau_015,cau,9,138,525,737,공과대학,원자력전공,department,중앙대 원자력전공,http://cauese.co.kr/%EC%BB%A4%EB%AE%A4%EB%8B%88%ED%8B%B0/?term=4,http://cauese.co.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
cau_016,cau,9,138,528,738,공과대학,첨단소재공학과,department,중앙대 첨단소재공학과,http://ame.cau.ac.kr/bbs/board.php?tbl=bbs49,http://ame.cau.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
cau_017,cau,9,138,523,739,공과대학,화학공학과,department,중앙대 화학공학과,https://chemeng.cau.ac.kr/2018/sub05/sub05_01.php,https://chemeng.cau.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
cau_018,cau,9,135,503,715,사범대학,교육학과,department,중앙대 교육학과,https://education.cau.ac.kr/bbs/board.php?bo_table=s0301,https://education.cau.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
cau_019,cau,9,135,505,716,사범대학,영어교육과,department,중앙대 영어교육과,https://englishedu.cau.ac.kr/?r=home&c=board/notice,https://englishedu.cau.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
cau_020,cau,9,135,504,717,사범대학,유아교육과,department,중앙대 유아교육과,https://cauece.cau.ac.kr/bbs/board.php?bo_table=s0406,https://cauece.cau.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
cau_021,cau,9,135,506,718,사범대학,체육교육과,department,중앙대 체육교육과,https://pe.cau.ac.kr/bbs/board.php?bo_table=s0207,https://pe.cau.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
cau_022,cau,9,134,495,706,사회과학대학,공공인재학부,department,중앙대 공공인재학부,https://public.cau.ac.kr/04_pov/pov_01a.php,https://public.cau.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
cau_023,cau,9,134,502,707,사회과학대학,도시계획·부동산학과,department,중앙대 도시계획·부동산학과,https://planning.cau.ac.kr/bbs/board.php?tbl=notice&bbs_option=,https://planning.cau.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
cau_024,cau,9,134,909,709,사회과학대학,미디어커뮤니케이션학부,department,중앙대 미디어커뮤니케이션학부,https://cmc.cau.ac.kr/05_notice/notice_01a.php,https://cmc.cau.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
cau_025,cau,9,134,497,708,사회과학대학,문헌정보학과,department,중앙대 문헌정보학과,https://lis.cau.ac.kr/02_notice/notice_01a.php,https://lis.cau.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
cau_026,cau,9,134,498,710,사회과학대학,사회복지학부,department,중앙대 사회복지학부,https://socialwelfare.cau.ac.kr/06_comm/comm_01a.php,https://socialwelfare.cau.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
cau_027,cau,9,134,501,711,사회과학대학,사회학과,department,중앙대 사회학과,https://sociology.cau.ac.kr/dm/dm-1.php,https://sociology.cau.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
cau_028,cau,9,134,496,712,사회과학대학,심리학과,department,중앙대 심리학과,https://psyche.cau.ac.kr/notice/sub01.asp,https://psyche.cau.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
cau_029,cau,9,134,499,713,사회과학대학,언론정보전공,department,중앙대 언론정보전공,https://cmc.cau.ac.kr/05_notice/notice_01a.php,https://cmc.cau.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
cau_030,cau,9,134,494,714,사회과학대학,정치국제학과,department,중앙대 정치국제학과,https://politics.cau.ac.kr/07_comm/comm_08a.php,https://politics.cau.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
cau_031,cau,9,144,538,749,생명공학대학,동물생명공학전공,department,중앙대 동물생명공학전공,https://cobiotech.cau.ac.kr/animal/dm/dm-1.php,https://cobiotech.cau.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
cau_032,cau,9,144,542,750,생명공학대학,시스템생명공학과,department,중앙대 시스템생명공학과,https://cobiotech.cau.ac.kr/system/dm/dm-1.php,https://cobiotech.cau.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
cau_033,cau,9,144,539,751,생명공학대학,식물생명공학전공,department,중앙대 식물생명공학전공,https://cobiotech.cau.ac.kr/plant/dm/dm-1.php,https://cobiotech.cau.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
cau_034,cau,9,144,540,752,생명공학대학,식품공학전공,department,중앙대 식품공학전공,https://cobiotech.cau.ac.kr/foodtech/dm/dm-1.php,https://cobiotech.cau.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
cau_035,cau,9,144,541,753,생명공학대학,식품영양학전공,department,중앙대 식품영양학전공,https://cobiotech.cau.ac.kr/foodnutri/dm/dm-1.php,https://cobiotech.cau.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
cau_036,cau,9,140,533,743,소프트웨어대학,AI학과,department,중앙대 AI학과,https://ai.cau.ac.kr/sub07/sub0701.php?category=1&view=list,https://ai.cau.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
cau_037,cau,9,140,532,744,소프트웨어대학,소프트웨어학부,department,중앙대 소프트웨어학부,https://cse.cau.ac.kr/sub05/sub0501.php,https://cse.cau.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
cau_038,cau,9,141,534,745,약학대학,약학전공,department,중앙대 약학전공,https://pharm.cau.ac.kr/fm/fm-2-1.php,https://pharm.cau.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
cau_039,cau,9,141,535,746,약학대학,제약학전공,department,중앙대 제약학전공,https://pharm.cau.ac.kr/fm/fm-2-1.php,https://pharm.cau.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
cau_040,cau,9,145,543,754,예술공학대학,예술공학부,department,중앙대 예술공학부,https://artech.cau.ac.kr/news,https://artech.cau.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,cau_artech,true
cau_041,cau,9,146,564,755,예술대학,TV방송연예전공,department,중앙대 TV방송연예전공,https://arts.cau.ac.kr/user-datas/ko/notice_list.asp?type=%EC%9E%A5%ED%95%99,https://arts.cau.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
cau_042,cau,9,146,566,756,예술대학,게임콘텐츠·애니메이션전공,department,중앙대 게임콘텐츠·애니메이션전공,https://arts.cau.ac.kr/user-datas/ko/notice_list.asp?type=%EC%9E%A5%ED%95%99,https://arts.cau.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
cau_043,cau,9,146,546,757,예술대학,공간연출전공,department,중앙대 공간연출전공,https://arts.cau.ac.kr/user-datas/ko/notice_list.asp?type=%EC%9E%A5%ED%95%99,https://arts.cau.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
cau_044,cau,9,146,553,758,예술대학,공예전공,department,중앙대 공예전공,https://arts.cau.ac.kr/user-datas/ko/notice_list.asp?type=%EC%9E%A5%ED%95%99,https://arts.cau.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
cau_045,cau,9,146,561,759,예술대학,관현악전공,department,중앙대 관현악전공,https://arts.cau.ac.kr/user-datas/ko/notice_list.asp?type=%EC%9E%A5%ED%95%99,https://arts.cau.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
cau_046,cau,9,146,549,760,예술대학,무용전공,department,중앙대 무용전공,https://arts.cau.ac.kr/user-datas/ko/notice_list.asp?type=%EC%9E%A5%ED%95%99,https://arts.cau.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
cau_047,cau,9,146,547,761,예술대학,문예창작전공,department,중앙대 문예창작전공,https://arts.cau.ac.kr/user-datas/ko/notice_list.asp?type=%EC%9E%A5%ED%95%99,https://arts.cau.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
cau_048,cau,9,146,548,762,예술대학,사진전공,department,중앙대 사진전공,https://arts.cau.ac.kr/user-datas/ko/notice_list.asp?type=%EC%9E%A5%ED%95%99,https://arts.cau.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
cau_049,cau,9,146,554,763,예술대학,산업디자인전공,department,중앙대 산업디자인전공,https://arts.cau.ac.kr/user-datas/ko/notice_list.asp?type=%EC%9E%A5%ED%95%99,https://arts.cau.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
cau_050,cau,9,146,551,764,예술대학,서양화전공,department,중앙대 서양화전공,https://arts.cau.ac.kr/user-datas/ko/notice_list.asp?type=%EC%9E%A5%ED%95%99,https://arts.cau.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
cau_051,cau,9,146,559,765,예술대학,성악전공,department,중앙대 성악전공,https://arts.cau.ac.kr/user-datas/ko/notice_list.asp?type=%EC%9E%A5%ED%95%99,https://arts.cau.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
cau_052,cau,9,146,555,766,예술대학,시각디자인전공,department,중앙대 시각디자인전공,https://arts.cau.ac.kr/user-datas/ko/notice_list.asp?type=%EC%9E%A5%ED%95%99,https://arts.cau.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
cau_053,cau,9,146,556,767,예술대학,실내환경디자인전공,department,중앙대 실내환경디자인전공,https://arts.cau.ac.kr/user-datas/ko/notice_list.asp?type=%EC%9E%A5%ED%95%99,https://arts.cau.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
cau_054,cau,9,146,565,768,예술대학,실용음악전공,department,중앙대 실용음악전공,https://arts.cau.ac.kr/user-datas/ko/notice_list.asp?type=%EC%9E%A5%ED%95%99,https://arts.cau.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
cau_055,cau,9,146,544,769,예술대학,연극전공,department,중앙대 연극전공,https://arts.cau.ac.kr/user-datas/ko/notice_list.asp?type=%EC%9E%A5%ED%95%99,https://arts.cau.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
cau_056,cau,9,146,563,770,예술대학,연희예술전공,department,중앙대 연희예술전공,https://arts.cau.ac.kr/user-datas/ko/notice_list.asp?type=%EC%9E%A5%ED%95%99,https://arts.cau.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
cau_057,cau,9,146,545,771,예술대학,영화전공,department,중앙대 영화전공,https://arts.cau.ac.kr/user-datas/ko/notice_list.asp?type=%EC%9E%A5%ED%95%99,https://arts.cau.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
cau_058,cau,9,146,562,772,예술대학,음악예술전공,department,중앙대 음악예술전공,https://arts.cau.ac.kr/user-datas/ko/notice_list.asp?type=%EC%9E%A5%ED%95%99,https://arts.cau.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
cau_059,cau,9,146,558,773,예술대학,작곡전공,department,중앙대 작곡전공,https://arts.cau.ac.kr/user-datas/ko/notice_list.asp?type=%EC%9E%A5%ED%95%99,https://arts.cau.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
cau_060,cau,9,146,552,774,예술대학,조소전공,department,중앙대 조소전공,https://arts.cau.ac.kr/user-datas/ko/notice_list.asp?type=%EC%9E%A5%ED%95%99,https://arts.cau.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
cau_061,cau,9,146,557,775,예술대학,패션전공,department,중앙대 패션전공,https://arts.cau.ac.kr/user-datas/ko/notice_list.asp?type=%EC%9E%A5%ED%95%99,https://arts.cau.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
cau_062,cau,9,146,560,776,예술대학,피아노전공,department,중앙대 피아노전공,https://arts.cau.ac.kr/user-datas/ko/notice_list.asp?type=%EC%9E%A5%ED%95%99,https://arts.cau.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
cau_063,cau,9,146,550,777,예술대학,한국화전공,department,중앙대 한국화전공,https://arts.cau.ac.kr/user-datas/ko/notice_list.asp?type=%EC%9E%A5%ED%95%99,https://arts.cau.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
cau_064,cau,9,142,536,747,의과대학,의학부,department,중앙대 의학부,https://med.cau.ac.kr/site/program/board/basicboard/list.do?menuid=001002001001&boardtypeid=3,https://med.cau.ac.kr,tbody tr,a[href],a[href],"td:last-child, .date, .board-date, .wr_date",,,(mode=view|articleNo=|boardNo=|nttNo=|idx=|no=\d+),장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
cau_065,cau,9,133,485,697,인문대학,국어국문학과,department,중앙대 국어국문학과,https://koll.cau.ac.kr/board/u-notice/,https://koll.cau.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
cau_066,cau,9,133,489,698,인문대학,독일어문학전공,department,중앙대 독일어문학전공,https://germania.cau.ac.kr/cm/cm_1.php,https://germania.cau.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
cau_067,cau,9,133,491,699,인문대학,러시아어문학전공,department,중앙대 러시아어문학전공,https://caurussia.cau.ac.kr/dm/dm_1.php,https://caurussia.cau.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
cau_068,cau,9,133,488,700,인문대학,역사학과,department,중앙대 역사학과,https://history.cau.ac.kr/01_notice/notice_04a.asp,https://history.cau.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
cau_069,cau,9,133,486,701,인문대학,영어영문학과,department,중앙대 영어영문학과,http://english.cau.ac.kr/bbs/list.php?wcode=01,http://english.cau.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
cau_070,cau,9,133,492,702,인문대학,일본어문학전공,department,중앙대 일본어문학전공,https://caujapanese.kr/notice,https://caujapanese.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
cau_071,cau,9,133,493,703,인문대학,중국어문학전공,department,중앙대 중국어문학전공,https://ccll.cau.ac.kr/dm/dm_1.php,https://ccll.cau.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
cau_072,cau,9,133,487,704,인문대학,철학과,department,중앙대 철학과,http://spacl.dsso.kr/bbs/board.php?bo_table=sub2_4,http://spacl.dsso.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
cau_073,cau,9,133,490,705,인문대학,프랑스어문학전공,department,중앙대 프랑스어문학전공,https://caufrance.cau.ac.kr/em/em_1.php,https://caufrance.cau.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
cau_074,cau,9,137,515,727,자연과학대학,물리학과,department,중앙대 물리학과,https://physics.cau.ac.kr/FM/fm_6.php,https://physics.cau.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
cau_075,cau,9,137,517,728,자연과학대학,생명과학과,department,중앙대 생명과학과,https://bio.cau.ac.kr/sub4.php?sca=%ED%95%99%EB%B6%80,https://bio.cau.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
cau_076,cau,9,137,518,729,자연과학대학,수학과,department,중앙대 수학과,https://math.cau.ac.kr/notice/notice.php,https://math.cau.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
cau_077,cau,9,137,516,730,자연과학대학,화학과,department,중앙대 화학과,https://chem.cau.ac.kr/eng/board.php?selected=notice,https://chem.cau.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
cau_078,cau,9,143,537,748,간호대학,간호학과,department,중앙대 간호학과,https://nursing.cau.ac.kr/bbs/board.php?tbl=bbs71,https://nursing.cau.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
cau_079,cau,9,139,913,740,창의ICT공과대학,융합공학부,department,중앙대 융합공학부,https://ie.cau.ac.kr/sch_5/notice.php,https://ie.cau.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
cau_080,cau,9,139,914,742,창의ICT공과대학,지능형반도체공학부,department,중앙대 지능형반도체공학부,https://isemi.cau.ac.kr/fm/fm_1.php,https://isemi.cau.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
cau_081,cau,9,139,529,741,창의ICT공과대학,전자전기공학부,department,중앙대 전자전기공학부,https://e3home.cau.ac.kr/em/em_1.php,https://e3home.cau.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
cau_082,cau,9,147,569,778,체육대학,골프전공,department,중앙대 골프전공,http://sport.cau.ac.kr/u2_notice,http://sport.cau.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
cau_083,cau,9,147,567,779,체육대학,생활·레저스포츠전공,department,중앙대 생활·레저스포츠전공,http://sport.cau.ac.kr/u2_notice,http://sport.cau.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
cau_084,cau,9,147,568,780,체육대학,스포츠산업전공,department,중앙대 스포츠산업전공,http://sport.cau.ac.kr/u2_notice,http://sport.cau.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
cau_univ_001,cau,9,,,8,대학본부,,university,중앙대 학생지원팀 통합 장학 공지,https://www.cau.ac.kr/cms/FR_CON/index.do?MENU_ID=100&CONTENTS_NO=5&P_TAB_NO=5,https://www.cau.ac.kr,,,,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,cau_portal,true
ewha_001,ewha,8,127,463,674,,간호학부,department,이화여대 간호학부,https://nursing.ewha.ac.kr/nursing/intro/nursing-undergraduate-news.do,https://nursing.ewha.ac.kr,tbody tr,a[href],a[href],"td:last-child, .date, .board-date, .wr_date",,,(mode=view|articleNo=|boardNo=|nttNo=|idx=|no=\d+),장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
ewha_002,ewha,8,123,443,656,,경영학부,department,이화여대 경영학부,https://biz.ewha.ac.kr/biz/biz/notice.do,https://biz.ewha.ac.kr,tbody tr,a[href],a[href],"td:last-child, .date, .board-date, .wr_date",,,(mode=view|articleNo=|boardNo=|nttNo=|idx=|no=\d+),장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
ewha_003,ewha,8,122,439,648,,건축도시시스템공학과,department,이화여대 건축도시시스템공학과,https://ewharchi.ewha.ac.kr/ewharchi/board/scholarship-notice.do,https://ewharchi.ewha.ac.kr,tbody tr,a[href],a[href],"td:last-child, .date, .board-date, .wr_date",,,(mode=view|articleNo=|boardNo=|nttNo=|idx=|no=\d+),장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
ewha_004,ewha,8,122,438,649,,건축학과,department,이화여대 건축학과,https://ea.ewha.ac.kr/sj,https://ea.ewha.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
ewha_005,ewha,8,122,441,650,,기후에너지시스템공학과,department,이화여대 기후에너지시스템공학과,https://cese.ewha.ac.kr/cese/alram/notice.do,https://cese.ewha.ac.kr,tbody tr,a[href],a[href],"td:last-child, .date, .board-date, .wr_date",,,(mode=view|articleNo=|boardNo=|nttNo=|idx=|no=\d+),장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
ewha_006,ewha,8,122,904,652,,융합전자반도체공학부,department,이화여대 융합전자반도체공학부,https://ee.ewha.ac.kr/ewhaeleca/information/notice.do,https://ee.ewha.ac.kr,tbody tr,a[href],a[href],"td:last-child, .date, .board-date, .wr_date",,,(mode=view|articleNo=|boardNo=|nttNo=|idx=|no=\d+),장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
ewha_007,ewha,8,122,436,651,,식품생명공학과,department,이화여대 식품생명공학과,https://foodbiotech.ewha.ac.kr/foodbiotech/board/notice.do,https://foodbiotech.ewha.ac.kr,tbody tr,a[href],a[href],"td:last-child, .date, .board-date, .wr_date",,,(mode=view|articleNo=|boardNo=|nttNo=|idx=|no=\d+),장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
ewha_008,ewha,8,122,437,653,,화공신소재공학과,department,이화여대 화공신소재공학과,https://chems.ewha.ac.kr/scholarship/,https://chems.ewha.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
ewha_009,ewha,8,122,440,654,,환경공학과,department,이화여대 환경공학과,https://environewha.ewha.ac.kr/environewha/board/scholarship.do,https://environewha.ewha.ac.kr,tbody tr,a[href],a[href],"td:last-child, .date, .board-date, .wr_date",,,(mode=view|articleNo=|boardNo=|nttNo=|idx=|no=\d+),장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
ewha_010,ewha,8,122,442,655,,휴먼기계바이오공학과,department,이화여대 휴먼기계바이오공학과,https://mbe.ewha.ac.kr/mbeadmin/community/notice.do,https://mbe.ewha.ac.kr,tbody tr,a[href],a[href],"td:last-child, .date, .board-date, .wr_date",,,(mode=view|articleNo=|boardNo=|nttNo=|idx=|no=\d+),장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
ewha_011,ewha,8,125,460,663,,과학교육과,department,이화여대 과학교육과,https://myr.ewha.ac.kr/sciedu/board/notice.do,https://myr.ewha.ac.kr,tbody tr,a[href],a[href],"td:last-child, .date, .board-date, .wr_date",,,(mode=view|articleNo=|boardNo=|nttNo=|idx=|no=\d+),장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
ewha_012,ewha,8,125,453,664,,교육공학과,department,이화여대 교육공학과,https://cms.ewha.ac.kr/user/indexSub.action?codyMenuSeq=5843683&siteId=et&menuUIType=top,https://cms.ewha.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
ewha_013,ewha,8,125,450,665,,교육학과,department,이화여대 교육학과,https://www.ewha.ac.kr/ewha/bachelor/scholarship-notice.do,https://www.ewha.ac.kr,tbody tr,a[href],a[href],"td:last-child, .date, .board-date, .wr_date",,,(mode=view|articleNo=|boardNo=|nttNo=|idx=|no=\d+),장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
